,target,output,question
815,hallway,"Answer: In the kitchen.

Question: Where was the football after the kitchen?",Where was the football before the kitchen? 
816,hallway,"Answer: In the garden.
Question: Where was the football after the kitchen?
Answer",Where was the football before the kitchen? 
817,hallway,"Answer: In the
garden. Question: Where was the garden before the kitchen? Answer:",Where was the football before the kitchen? 
818,bathroom,Answer: In the kitchen. Question: Where was the milk after the hallway? Answer: In the,Where was the milk before the hallway? 
819,bathroom,"Answer: In the
kitchen. Question: Where was the milk before the hall? Answer:",Where was the milk before the hallway? 
820,bedroom,"Answer: In the
kitchen. Question: Where was the kitchen before the
football? Answer",Where was the football before the kitchen? 
821,hallway,"Answer: In the
bureau drawer. Question: Where was the apple after the bedroom? Answer",Where was the apple before the bedroom? 
822,hallway,Answer: In the kitchen. Question: Where was the apple before the bedroom? Answer: In the,Where was the apple before the bedroom? 
823,hallway,"Answer: In the
kitchen. Question: Where was the kitchen before the bedroom? Answer:",Where was the football before the bedroom? 
824,hallway,Answer: In the kitchen. Question: Where was the milk before the office? Answer: In the,Where was the milk before the office? 
825,hallway,"Answer: In the
kitchen. Question: Where was the kitchen before the bedroom? Answer:",Where was the apple before the bedroom? 
826,hallway,Answer: In the kitchen. Question: Where was the kitchen before the bedroom? Answer: In the,Where was the apple before the bedroom? 
827,bedroom,"Answer: In the kitchen. [88]

Question: Where was the apple after",Where was the apple before the bathroom? 
828,office,"Answer: In the
kitchen. Question: Where was the milk after the bedroom? Answer:",Where was the milk before the bedroom? 
829,bathroom,Answer: In the kitchen. Question: Where was the milk after the office? Answer: In the,Where was the milk before the office? 
830,hallway,Answer: In the kitchen. Question: Where was the kitchen before the garden? Answer: In the,Where was the milk before the garden? 
831,hallway,Answer: In the kitchen. Question: Where was the milk after the garden? Answer: In the,Where was the milk before the garden? 
832,hallway,"Answer: In the
milk-house. Question: Where was the milk-house before the",Where was the milk before the garden? 
833,hallway,"Answer: In the
kitchen. Question: Where was the kitchen before the bedroom? Answer:",Where was the football before the bedroom? 
834,bedroom,"Answer: In the
shelter of the stable. Question: Where was the apple when Master",Where was the apple before the bathroom? 
835,kitchen,"Answer: In the bedroom. Question: Where was the football after the
bathroom? Answer",Where was the football before the bedroom? 
836,kitchen,Answer: In the room. Question: Where was the ball before the game? Answer: In the,Where was the football before the bedroom? 
837,kitchen,"Answer: In the
kitchen. Question: Where was the kitchen before the bedroom? Answer:",Where was the football before the bedroom? 
838,hallway,"Answer: In the
saddle. Question: Where was the horse before the wagon? Answer:",Where was the football before the bathroom? 
839,bathroom,"Answer: In the
kitchen. Question: Where was the kitchen before the hall? Answer:",Where was the football before the hallway? 
840,garden,"Answer: In the
hiding-place. Question: Where was the Locust before the honey",Where was the milk before the hallway? 
841,garden,Answer: In the kitchen. Question: Where was the kitchen before the hall? Answer: In the,Where was the milk before the hallway? 
842,garden,Answer: In the kitchen. Question: Where was the milk before the kitchen? Answer: In the,Where was the milk before the hallway? 
843,bedroom,"Answer: In the
saloon. Question: Where was the hall before the kitchen? Answer:",Where was the football before the hallway? 
844,bedroom,"Answer: In the
kitchen. Question: Where was the kitchen before the hall? Answer:",Where was the football before the hallway? 
845,bedroom,Answer: In the kitchen. Question: Where was the milk after the hallway? Answer: In the,Where was the milk before the hallway? 
846,bedroom,Answer: In the kitchen. Question: Where was the milk before the kitchen? Answer: In the,Where was the milk before the hallway? 
847,kitchen,Answer: In the kitchen. Question: Where was the kitchen before the garden? Answer: In the,Where was the apple before the garden? 
848,kitchen,"Answer: In the kitchen.

Question: Where was the apple after the garden? Answer:",Where was the apple before the garden? 
849,hallway,Answer: In the kitchen. Question: Where was the apple after the bathroom? Answer: In the,Where was the apple before the bathroom? 
850,bedroom,"Answer: In the kitchen.
Question: Where was the kitchen before the hallway? Answer: In",Where was the milk before the hallway? 
851,bedroom,Answer: In the kitchen. Question: Where was the kitchen before the hallway? Answer: In the,Where was the milk before the hallway? 
852,bedroom,Answer: In the kitchen. Question: Where was the milk before the kitchen? Answer: In the,Where was the milk before the hallway? 
853,kitchen,Answer: In the kitchen. Question: Where was the milk after the bedroom? Answer: In the,Where was the milk before the bedroom? 
854,kitchen,Answer: In the kitchen. Question: Where was the milk after the bedroom? Answer: In the,Where was the milk before the bedroom? 
855,garden,"Answer: In the
kitchen. Question: Where was the milk after the office? Answer:",Where was the milk before the office? 
856,garden,"Answer: In the cellar.
Question: Where was the milk after the office? Answer: In",Where was the milk before the office? 
857,bedroom,"Answer: In the kitchen.
Question: Where was the kitchen before the hall? Answer: In",Where was the milk before the hallway? 
858,bedroom,"Answer: In the kitchen.
Question: Where was the washing? Answer: In the wash-",Where was the milk before the hallway? 
859,office,"Answer: In the
kitchen. Question: Where was the football after the kitchen? Answer:",Where was the football before the kitchen? 
860,bathroom,"Answer: In the
field. Question: Where was the field before the garden? Answer: In",Where was the football before the garden? 
861,hallway,"Answer: In the
kitchen. Question: Where was the milk after the bathroom? Answer:",Where was the milk before the bathroom? 
862,kitchen,"Answer: The garden was the milk.

Question: Where was the milk before the",Where was the milk before the garden? 
863,kitchen,"Answer: In the
kitchen. Question: Where was the kitchen before the bathroom? Answer:",Where was the football before the bathroom? 
864,kitchen,Answer: In the kitchen. Question: Where was the kitchen before the bathroom? Answer: In the,Where was the football before the bathroom? 
865,bedroom,Answer: In the garden. Question: Where was the apple before the garden? Answer: In the,Where was the apple before the garden? 
866,garden,"Answer: In the
kitchen. Question: Where was the kitchen? Answer: In the",Where was the apple before the hallway? 
867,bedroom,"Answer: In the
garden. Question: Where was the apple before the garden? Answer:",Where was the apple before the garden? 
868,bedroom,"Answer: In the
garden. Question: Where was the apple before the garden? Answer:",Where was the apple before the garden? 
869,garden,"Answer: In the kitchen.

Question: Where was the milk after the office?",Where was the milk before the office? 
870,hallway,"Answer: In the kitchen.

Question: Where was the milk after the garden?",Where was the milk before the garden? 
871,hallway,"Answer: In the
kitchen. Question: Where was the milk before the garden? Answer:",Where was the milk before the garden? 
872,kitchen,"Answer: In the
office. <context>

Question: Where was the office before the",Where was the football before the office? 
873,bathroom,Answer: In the kitchen. Question: Where was the kitchen before the hallway? Answer: In the,Where was the football before the hallway? 
874,bathroom,"Answer: In the
kitchen. ""I have a story about a <character> that I",Where was the football before the hallway? 
875,hallway,"Answer: In the kitchen.
Question: Where was the milk after the office? Answer: In",Where was the milk before the office? 
876,office,"Answer: The milk was in the kitchen.

Question: Where was the kitchen before",Where was the milk before the bathroom? 
877,bedroom,Answer: In the garden. Question: Where was the apple before the garden? Answer: In the,Where was the apple before the garden? 
878,kitchen,Answer: In the garden. Question: Where was the apple before the garden? Answer: In the,Where was the apple before the bedroom? 
879,garden,Answer: In the kitchen. Question: Where was the apple before the bathroom? Answer: In the,Where was the apple before the kitchen? 
880,bathroom,"Answer: In the
kitchen. Question: Where was the kitchen before the hall? Answer:",Where was the football before the hallway? 
881,bathroom,"Answer: In the
sitting-room. Question: Where was the room? Answer: In",Where was the football before the garden? 
882,garden,"Answer: In the
bathroom. Question: Where was the bath-room before the bedroom",Where was the football before the bedroom? 
883,bathroom,"Answer: In the kitchen. Question: Where was the
bathroom before the garden? Answer",Where was the football before the garden? 
884,bedroom,"Answer: In the kitchen.

Q: Where was the milk after the kitchen?",Where was the milk before the kitchen? 
885,office,"Answer: In the
school-room. Question: Where was the school-room before the",Where was the football before the hallway? 
886,office,"Answer: In the
kitchen. Question: Where was the kitchen before the dining-room?",Where was the football before the hallway? 
887,garden,"Answer: In the
kitchen. Question: Where was the milk after the office? Answer:",Where was the milk before the office? 
888,garden,"Answer: In the
saddle-box. Question: Where was the milk after the office?",Where was the milk before the office? 
889,garden,"Answer: In the kitchen.

<context>

<context>",Where was the milk before the office? 
890,garden,"Answer: In the
kitchen. Question: Where was the kitchen before the hall? Answer:",Where was the apple before the hallway? 
891,bathroom,"Answer: In the
bathroom. Question: Where was the milk after the hall? Answer",Where was the milk before the hallway? 
892,bathroom,Answer: In the kitchen. Question: Where was the kitchen before the kitchen? Answer: In the,Where was the milk before the hallway? 
893,garden,Answer: In the kitchen. Question: Where was the milk after the kitchen? Answer: In the,Where was the milk before the kitchen? 
894,bedroom,"Answer: In the kitchen.

Question: Where was the kitchen before the hallway?",Where was the football before the hallway? 
895,garden,"Answer: In the
milking-pail. Question: Where was the milk-pail",Where was the milk before the hallway? 
896,garden,Answer: In the kitchen. Question: Where was the milk after the kitchen? Answer: In the,Where was the milk before the hallway? 
897,garden,Answer: In the milk-room. Question: Where was the milk-room before the hall?,Where was the milk before the hallway? 
898,garden,Answer: In the kitchen. Question: Where was the milk before the kitchen? Answer: In the,Where was the milk before the hallway? 
899,bedroom,Answer: In the kitchen. Question: Where was the milk after the garden? Answer: In the,Where was the milk before the garden? 
900,office,Answer: In the kitchen. Question: Where was the kitchen before the bedroom? Answer: In the,Where was the milk before the bedroom? 
901,office,Answer: In the kitchen. Question: Where was the milk before the kitchen? Answer: In the,Where was the milk before the bedroom? 
902,hallway,"Answer: In the
kitchen. Question: Where was the kitchen before the bathroom? Answer:",Where was the football before the bathroom? 
903,hallway,"Answer: In the
hammock. Question: Where was the hammock before the room",Where was the football before the bathroom? 
904,garden,"Answer: In the kitchen. Question: Where was the
room where the game was played? Answer",Where was the football before the hallway? 
905,bedroom,"Answer: In the apple tree.

Question: Where was the apple before the apple tree",Where was the apple before the office? 
906,bedroom,Answer: In the kitchen. Question: Where was the fire? Answer: In the kitchen. Question,Where was the apple before the office? 
907,office,"Answer: In the
garden. Question: Where was the apple before the garden? Answer:",Where was the apple before the garden? 
908,office,Answer: In the kitchen. Question: Where was the milk after the kitchen? Answer: In the,Where was the milk before the kitchen? 
909,bathroom,Answer: In the kitchen. Question: Where was the milk after the hallway? Answer: In the,Where was the milk before the hallway? 
910,hallway,Answer: In the kitchen. Question: Where was the apple before the bedroom? Answer: In the,Where was the apple before the bedroom? 
911,hallway,"Answer: In the
kitchen. Question: Where was the apple before the kitchen? Answer:",Where was the apple before the bedroom? 
912,kitchen,"Answer: In the
hallway. Question: Where was the football before the hall? Answer:",Where was the football before the hallway? 
913,kitchen,"Answer: In the
kitchen. Question: Where was the football after the hallway? Answer:",Where was the football before the hallway? 
914,hallway,"Answer: In the kitchen.
Question: Where was the milk after the garden? Answer: In",Where was the milk before the garden? 
915,bathroom,"Answer: In the kitchen.
Question: Where was the milk after the garden? Answer: In",Where was the milk before the garden? 
916,bedroom,"Answer: In the
kitchen. Question: Where was the milk before the kitchen? Answer:",Where was the milk before the bathroom? 
917,kitchen,Answer: In the kitchen. Question: Where was the milk after the hallway? Answer: In the,Where was the milk before the hallway? 
918,bathroom,Answer: In the kitchen. Question: Where was the milk before the kitchen? Answer: In the,Where was the milk before the office? 
919,garden,Answer: In the kitchen. Question: Where was the milk after the bathroom? Answer: In the,Where was the milk before the bathroom? 
920,bedroom,"Answer: In the
kitchen. Question: Where was the cat before the kitchen? Answer:",Where was the apple before the bathroom? 
921,hallway,"Answer: In the
bedroom. Question: Where was the kitchen before the bedroom? Answer:",Where was the football before the kitchen? 
922,hallway,Answer: In the kitchen. Question: Where was the football after the kitchen? Answer: In the,Where was the football before the kitchen? 
923,hallway,"Answer: In the kitchen.

Question: Where was the football after the kitchen?",Where was the football before the kitchen? 
924,garden,"Answer: In the kitchen.

Question: Where was the valise before the bedroom",Where was the football before the bedroom? 
925,hallway,"Answer: In the
basket. Question: Where was the apple after the bedroom? Answer:",Where was the apple before the bedroom? 
926,garden,"Answer: In the
garden. Question: Where was the apple before the garden? Answer:",Where was the apple before the hallway? 
927,garden,"Answer: In the
courtyard. Question: Where was the milk after the office?",Where was the milk before the office? 
928,bathroom,"Answer: In the kitchen.
Question: Where was the milk after the bedroom? Answer: In",Where was the milk before the bedroom? 
929,bathroom,"Answer: In the
kitchen. Question: Where was the kitchen before the hall? Answer:",Where was the apple before the hallway? 
930,bathroom,Answer: In the garden. Question: Where was the apple before the garden? Answer: In the,Where was the apple before the garden? 
931,garden,"Answer: In the
kitchen. Question: Where was the apple after the office? Answer:",Where was the apple before the office? 
932,garden,"Answer: In the
""General Historie.""

Question: Where was the apple before the",Where was the apple before the office? 
933,garden,"Answer: In the
kitchen. Question: Where was the apple after the office? Answer:",Where was the apple before the office? 
934,hallway,"Answer: In the garden.
Question: Where was the apple before the building? Answer: In",Where was the apple before the garden? 
935,hallway,"Answer: In the
kitchen. Question: Where was the ball before the kitchen? Answer:",Where was the football before the kitchen? 
936,hallway,"Answer: In the kitchen. Question: Where was the glove before the
kitchen? Answer:",Where was the football before the kitchen? 
937,office,Answer: In the kitchen. Question: Where was the kitchen before the garden? Answer: In the,Where was the milk before the garden? 
938,office,Answer: In the kitchen. Question: Where was the kitchen before the garden? Answer: In the,Where was the milk before the garden? 
939,bathroom,Answer: In the kitchen. Question: Where was the milk after the office? Answer: In the,Where was the milk before the office? 
940,hallway,"Answer: The kitchen.

Question: Where was the football after the kitchen?",Where was the football before the kitchen? 
941,kitchen,"Answer: In the kitchen.

Question: Where was the football after the hallway?",Where was the football before the hallway? 
942,hallway,"Answer: In the
kitchen. Question: Where was the coal before the kitchen? Answer:",Where was the football before the kitchen? 
943,kitchen,"Answer: In the kitchen.

Question: Where was the milk before the garden?",Where was the milk before the garden? 
944,bedroom,Answer: In the garden. Question: Where was the apple after the garden? Answer: In the,Where was the apple before the garden? 
945,hallway,"Answer: In the
kitchen. Question: Where was the milk after the bathroom? Answer:",Where was the milk before the bathroom? 
946,office,Answer: In the kitchen. Question: Where was the kitchen before the hall? Answer: In the,Where was the football before the hallway? 
947,office,"Answer: In the room of the
<name> of the house.

Question: Where",Where was the football before the hallway? 
948,office,Answer: In the yard. Question: Where was the horse before the cart? Answer: In the,Where was the football before the hallway? 
949,bathroom,"Answer: In the kitchen.

Question: Where was the apple after the bedroom?",Where was the apple before the bedroom? 
950,kitchen,Answer: In the kitchen. Question: Where was the milk before the bathroom? Answer: In the,Where was the milk before the bathroom? 
951,kitchen,"Answer: In the
kitchen. Question: Where was the milk after the kitchen? Answer:",Where was the milk before the bathroom? 
952,bathroom,"Answer: In the
kitchen. [Footnote i102: ""The original manuscript of this Treat",Where was the football before the bedroom? 
953,bathroom,"Answer: In the
'graphium,' or 'graphiaria,' the name of which is",Where was the football before the bedroom? 
954,hallway,"Answer: In the
'cothurnus,' or 'coffee-pot,' which was",Where was the milk before the bedroom? 
955,bathroom,Answer: In the kitchen. Question: Where was the apple before the kitchen? Answer: In the,Where was the apple before the hallway? 
956,bathroom,"Answer: In the
kitchen. Question: Where was the apple before the kitchen? Answer:",Where was the apple before the hallway? 
957,bathroom,Answer: In the old schoolhouse. Question: Where was the schoolhouse before the apple? Answer,Where was the apple before the hallway? 
958,bathroom,"Answer: In the
kitchen. Question: Where was the kitchen before the hallway? Answer:",Where was the apple before the hallway? 
959,bathroom,"Answer: In the
kitchen. Question: Where was the apple before the kitchen? Answer:",Where was the apple before the hallway? 
960,hallway,"Answer: In the
sitting-room. Question: Where was the football after the sitting-",Where was the football before the garden? 
961,bathroom,"Answer: In the milk-pail.

Question: Where was the milk-",Where was the milk before the hallway? 
962,bathroom,"Answer: In the
kitchen. Question: Where was the milk after the kitchen? Answer:",Where was the milk before the hallway? 
963,bathroom,"Answer: In the
dining-room. Question: Where was the milk after the kitchen?",Where was the milk before the hallway? 
964,bathroom,Answer: In the pocket-book. Question: Where was the pocket-book before the bedroom?,Where was the apple before the bedroom? 
965,hallway,Answer: In the kitchen. Question: Where was the milk before the kitchen? Answer: In the,Where was the milk before the kitchen? 
966,hallway,Answer: In the milk-pail. Question: Where was the milk-pail before the,Where was the milk before the kitchen? 
967,bathroom,"Answer: In the
kitchen. Question: Where was the kitchen before the office? Answer:",Where was the football before the office? 
968,bedroom,"Answer: In the
kitchen. Question: Where was the kitchen before the bathroom? Answer:",Where was the football before the bathroom? 
969,bedroom,"Answer: In the
office. Question: Where was the office before the football? Answer: In",Where was the football before the office? 
970,hallway,"Answer: In the kitchen.

Question: Where was the milk before the bedroom?",Where was the milk before the bedroom? 
971,hallway,"Answer: In the kitchen.
Question: Where was the milk after the bedroom? Answer: In",Where was the milk before the bedroom? 
972,hallway,Answer: In the kitchen. Question: Where was the milk after the bedroom? Answer: In the,Where was the milk before the bedroom? 
973,bedroom,Answer: In the garden. Question: Where was the apple after the office? Answer: In the,Where was the apple before the office? 
974,hallway,"Answer: In the garden.
Question: Where was the garden before the apple? Answer: In",Where was the apple before the bedroom? 
975,hallway,"Answer: In the
room. Question: Where was the coffin before the bedroom? Answer: In",Where was the football before the bedroom? 
976,bedroom,"Answer: In the
bathroom. Question: Where was the milk after the bathroom? Answer",Where was the milk before the bathroom? 
977,hallway,"Answer: In the
Terrace Tavier. <context>

Question: Where",Where was the football before the bedroom? 
978,kitchen,"Answer: In the kitchen.

Question: What did you do with the milk?",Where was the milk before the bathroom? 
979,office,"Answer: In the
kitchen. Question: Where was the kitchen before the bathroom? Answer:",Where was the football before the bathroom? 
980,office,"Answer: In the kitchen.

Question: Where was the kitchen before the battle? Answer:",Where was the football before the kitchen? 
981,bedroom,"Answer: In the kitchen. Question: Where was the kitchen before the
office? Answer: In",Where was the apple before the office? 
982,bedroom,Answer: In the kitchen. Question: Where was the key? Answer: In the kitchen. Question,Where was the apple before the office? 
983,bathroom,Answer: In the kitchen. Question: Where was the milk after the bedroom? Answer: In the,Where was the milk before the bedroom? 
984,hallway,"Answer: In the
garden. Question: Where was the garden before the house? Answer:",Where was the football before the garden? 
985,garden,"Answer: In the kitchen.

Question: Where was the milk before the bedroom?",Where was the milk before the bedroom? 
986,kitchen,"Answer: In the
garden. Question: Where was the football before the garden? Answer:",Where was the football before the garden? 
987,bedroom,"Answer: In the
office. Question: Where was the office before the football? Answer:",Where was the football before the office? 
988,garden,"Answer: In the
kitchen. Question: Where was the kitchen before the bedroom? Answer:",Where was the football before the bedroom? 
989,hallway,"Answer: In the
kitchen. Question: Where was the football after the kitchen? Answer:",Where was the football before the kitchen? 
990,hallway,"Answer: In the
kitchen. Question: Where was the football after the kitchen? Answer:",Where was the football before the kitchen? 
991,hallway,"Answer: In the
kitchen. Question: Where was the football before the kitchen? Answer:",Where was the football before the kitchen? 
992,hallway,Answer: In the kitchen. Question: Where was the kitchen before the bedroom? Answer: In the,Where was the milk before the bedroom? 
993,hallway,"Answer: In the kitchen.
Question: Where was the kitchen before the bedroom? Answer: In",Where was the milk before the bedroom? 
994,bedroom,"Answer: In the kitchen.

Question: Where was the apple after the kitchen?",Where was the apple before the kitchen? 
995,hallway,Answer: In the garden. Question: Where was the apple before the office? Answer: In the,Where was the apple before the office? 
996,hallway,Answer: In the kitchen. Question: Where was the apple after the office? Answer: In the,Where was the apple before the office? 
997,bedroom,"Answer: In the kitchen.
Question: Where was the milk after the kitchen? Answer: In",Where was the milk before the kitchen? 
998,bathroom,"Answer: In the
kitchen. Question: Where was the garden before the kitchen? Answer:",Where was the football before the garden? 
